,channel_id,video_id,video_title,video_pub_date,video_description,video_thumbnail,video_view_count,video_like_count,video_comment_count,video_fav_count,video_duration,video_type,most_views,well_performers
74,UCuudpdbKmQWq2PPzYgVCWlA,E5b9bfv3Y-E,Can You Solve THIS Python Problem? #python #code #programming,2023-12-02,Can you solve this Python problem? #python #programming #code.,https://i.ytimg.com/vi/E5b9bfv3Y-E/hqdefault.jpg,37292,1731,73,0,PT58S,rectangular,137980.90000000005,False
75,UCuudpdbKmQWq2PPzYgVCWlA,yvzB996unyQ,You Can Multiply ANYTHING In Python With THIS Magic Method #programming #code #python,2023-11-23,You can multiply anything in Python with this magic method #programming #code #python.,https://i.ytimg.com/vi/yvzB996unyQ/hqdefault.jpg,19363,1011,29,0,PT59S,rectangular,137980.90000000005,False
76,UCuudpdbKmQWq2PPzYgVCWlA,Xde0F-w4uyU,You Can REVERSE ANYTHING In Python With THIS? #code #programming #python,2023-11-20,You Can REVERSE ANYTHING In Python With THIS? #code #programming #python.,https://i.ytimg.com/vi/Xde0F-w4uyU/hqdefault.jpg,22673,1322,19,0,PT54S,rectangular,137980.90000000005,False
77,UCuudpdbKmQWq2PPzYgVCWlA,3QlYteLyXFU,KEEP CALM &amp; Use THIS In Python #code #programming #python,2023-11-18,KEEP CALM & Use THIS In Python #code #programming #python.,https://i.ytimg.com/vi/3QlYteLyXFU/hqdefault.jpg,17479,1397,19,0,PT57S,rectangular,137980.90000000005,False
78,UCuudpdbKmQWq2PPzYgVCWlA,XWhyAtB6RuU,THIS Magic Method Is AWESOME #code #programming #python,2023-11-11,This magic method is awesome! #code #programming #python.,https://i.ytimg.com/vi/XWhyAtB6RuU/hqdefault.jpg,32401,2158,17,0,PT59S,rectangular,137980.90000000005,False
79,UCv83tO5cePwHMt1952IVVHw,ro312jDqAh0,NEW AI Framework - Steerable Chatbots with Semantic Router,2024-01-02,"Semantic Router is a superfast decision layer for your LLMs and agents that integrates with LangChain, improves RAG, and ...",https://i.ytimg.com/vi/ro312jDqAh0/hqdefault.jpg,9862,491,97,0,PT14M34S,rectangular,137980.90000000005,False
80,UCv83tO5cePwHMt1952IVVHw,aCRvIPpFyEI,Mixtral 8X7B — Deploying an *Open* AI Agent,2023-12-15,"Mistral AI's new model — Mixtral 8x7B — is pretty impressive. We'll see how to get set up and deploy Mixtral 8X7B, the prompt ...",https://i.ytimg.com/vi/aCRvIPpFyEI/hqdefault.jpg,27716,573,54,0,PT18M22S,rectangular,137980.90000000005,False
81,UCv83tO5cePwHMt1952IVVHw,dVGPglKh80Y,NEW RAG Framework: Canopy,2023-11-08,Canopy is a new retrieval augmented generation (RAG) framework from the Pinecone GenAI team. The idea is to make top-tier ...,https://i.ytimg.com/vi/dVGPglKh80Y/hqdefault.jpg,15428,349,87,0,PT15M,rectangular,137980.90000000005,False
82,UCv83tO5cePwHMt1952IVVHw,VFf8XJUIHnU,LangChain Multi-Query Retriever for RAG,2023-10-28,"In this video, we'll learn about an advanced technique for RAG in LangChain called ""Multi-Query"". Multi-query allows us to ...",https://i.ytimg.com/vi/VFf8XJUIHnU/hqdefault.jpg,14735,353,26,0,PT18M46S,rectangular,137980.90000000005,False
83,UCv83tO5cePwHMt1952IVVHw,Uh9bYiVrW_s,RAG But Better: Rerankers with Cohere AI,2023-10-18,"Rerankers have been a common component of retrieval pipelines for many years. They allow us to add a final ""reranking"" step to ...",https://i.ytimg.com/vi/Uh9bYiVrW_s/hqdefault.jpg,30189,953,75,0,PT23M43S,rectangular,137980.90000000005,False
84,UCv83tO5cePwHMt1952IVVHw,y2cRcOPHL_U,Streaming for LangChain Agents + FastAPI,2023-09-30,In chapter 10 of the LangChain series we'll work from LangChain streaming 101 through to developing streaming for LangChain ...,https://i.ytimg.com/vi/y2cRcOPHL_U/hqdefault.jpg,19053,361,48,0,PT27M42S,rectangular,137980.90000000005,False
85,UCv83tO5cePwHMt1952IVVHw,QMaWfbosR_E,How to Make RAG Chatbots FAST,2023-09-13,"In this video we learn how to make Retrieval Augmented Generation (RAG) super fast for chatbots, Large Language Models ...",https://i.ytimg.com/vi/QMaWfbosR_E/hqdefault.jpg,28217,785,68,0,PT21M2S,rectangular,137980.90000000005,False
86,UCv83tO5cePwHMt1952IVVHw,l3oNsGtRjqo,NEW Falcon 180B — the Open Source GPT-4?,2023-09-07,Falcon 180B is the newest and best-performing open-access Large Language Model (LLM). Falcon 180B is close to GPT-4 level ...,https://i.ytimg.com/vi/l3oNsGtRjqo/hqdefault.jpg,82417,386,40,0,PT19M21S,rectangular,137980.90000000005,False
87,UCv83tO5cePwHMt1952IVVHw,alDcHItL6yo,Guiding Chatbots / AI with Actions in NeMo Guardrails,2023-08-31,Nvidia's NeMo Guardrails is a new library for building conversational AI / chatbots. A guardrail is a semi or fully deterministic ...,https://i.ytimg.com/vi/alDcHItL6yo/hqdefault.jpg,4736,114,14,0,PT6M35S,rectangular,137980.90000000005,False
88,UCv83tO5cePwHMt1952IVVHw,boHXgQ5eQic,Fine-tuning OpenAI&#39;s GPT 3.5 for LangChain Agents,2023-08-28,Fine-tuning for GPT-3.5 turbo is finally here! The latest update gives OpenAI users the ability to create their own custom GPT-3.5 ...,https://i.ytimg.com/vi/boHXgQ5eQic/hqdefault.jpg,34356,420,49,0,PT14M14S,rectangular,137980.90000000005,False
89,UCNU_lfiiWBdtULKOw6X0Dig,aWKrL4z5H6w,"Complete Langchain GEN AI Crash Course With 6 End To End LLM Projects With OPENAI,LLAMA2,Gemini Pro",2024-01-03,LangChain is an open source framework that lets software developers working with artificial intelligence (AI) and its machine ...,https://i.ytimg.com/vi/aWKrL4z5H6w/hqdefault.jpg,12540,901,54,0,PT4H1M32S,rectangular,137980.90000000005,False
90,UCNU_lfiiWBdtULKOw6X0Dig,_78rA4uV4jA,How To Fine Tune  LLAMA2 LLM Models With Custom Data With Graident AI Cloud #generativeai #genai,2024-01-01,"Accelerate your AI transformation. Combine your private data with Industry Expert AIs to create AI solutions, purpose-built for you.",https://i.ytimg.com/vi/_78rA4uV4jA/hqdefault.jpg,7414,276,24,0,PT16M39S,rectangular,137980.90000000005,False
91,UCNU_lfiiWBdtULKOw6X0Dig,8SPMJP6ScfA,Live Q&amp;A- Happy New Year 2024,2023-12-31,Subcribe My channels Krish Naik:https://www.youtube.com/@krishnaik06 Krish Naik Hindi: ...,https://i.ytimg.com/vi/8SPMJP6ScfA/hqdefault.jpg,4110,210,27,0,PT29M42S,rectangular,137980.90000000005,False
92,UCNU_lfiiWBdtULKOw6X0Dig,N7RU6W4hAMI,Roadmap to Learn Data Science &amp; Industry Ready Projects In 2024 With Free Videos And Materials,2023-12-29,"Hello guys, bringing you this amazing perfect roadmap to learn Data Science And Generative AI in 2024.This roadmap also has ...",https://i.ytimg.com/vi/N7RU6W4hAMI/hqdefault.jpg,43732,2271,109,0,PT27M55S,rectangular,137980.90000000005,False
93,UCNU_lfiiWBdtULKOw6X0Dig,X7SBbiMvt5M,Programming Languages With Evergreen Huge Growth Scope In 2024,2023-12-28,This video is intended to know about programming languages which has huge growth potentials. With these programming ...,https://i.ytimg.com/vi/X7SBbiMvt5M/hqdefault.jpg,10516,301,31,0,PT16M18S,rectangular,137980.90000000005,False
94,UCNU_lfiiWBdtULKOw6X0Dig,tv7rn5AsxFY,Build Python LLM apps in minutes Using Chainlit ⚡️,2023-06-18,Check Chainlit documentation: https://docs.chainlit.io/overview Chainlit is an open-source Python package that makes it incredibly ...,https://i.ytimg.com/vi/tv7rn5AsxFY/hqdefault.jpg,27954,621,25,0,PT13M51S,rectangular,137980.90000000005,False
95,UCNU_lfiiWBdtULKOw6X0Dig,rRlsspJObIU,How OpenAI Will Change the Future- Sharing My Experience After Using It,2023-06-16,penAI is a non-profit research company that is working to ensure that artificial general intelligence benefits all of humanity.,https://i.ytimg.com/vi/rRlsspJObIU/hqdefault.jpg,11619,363,34,0,PT10M3S,rectangular,137980.90000000005,False
96,UCNU_lfiiWBdtULKOw6X0Dig,5Ghv-F1wF_0,Learn How To Query Pdf using Langchain Open AI in 5 min,2023-06-16,"colab link: https://colab.research.google.com/drive/1Fk9um3Af_aV0WvavD01gVljPHAxzQNLp?usp=sharing In this video, I will ...",https://i.ytimg.com/vi/5Ghv-F1wF_0/hqdefault.jpg,37747,724,61,0,PT10M22S,rectangular,137980.90000000005,False
97,UCNU_lfiiWBdtULKOw6X0Dig,t2bSApmPzU4,Prompt Engineering And LLM&#39;s With LangChain In One Shot-Generative AI,2023-06-15,"github: https://github.com/krishnaik06/Prompt-Engineering-LangChain n this video, we will discuss the topic of prompt engineering ...",https://i.ytimg.com/vi/t2bSApmPzU4/hqdefault.jpg,32343,568,41,0,PT17M19S,rectangular,137980.90000000005,False
98,UCNU_lfiiWBdtULKOw6X0Dig,_FpT1cwcSLg,Getting Started With LangChain In 20 Minutes- Build Celebrity Search Application,2023-06-13,github: https://github.com/krishnaik06/Langchain-Tutorials This tutorial gives you a quick walkthrough about building an ...,https://i.ytimg.com/vi/_FpT1cwcSLg/hqdefault.jpg,61718,1828,85,0,PT43M23S,rectangular,137980.90000000005,False
99,UCawZsQWqfGSbCI5yjkdVkTA,Fbbu_GQcrwc,10 Predictions For AI in 2024 🚀 Let&#39;s Accelerate Into The Future!,2024-01-03,"Here are all my predictions for AI in 2024. Bots, Open-Source, Robots, GPT4.5, LLaMA 3, what an exciting year to come!",https://i.ytimg.com/vi/Fbbu_GQcrwc/hqdefault.jpg,23621,1185,171,0,PT35M22S,rectangular,137980.90000000005,False
100,UCawZsQWqfGSbCI5yjkdVkTA,iyGQLRzsUrQ,OpenAI and Microsoft SUED! ChatGPT Reset Ordered?,2023-12-29,"The New York Times just sued OpenAI and Microsoft, alleging they illegally used copyrighted material to train ChatGPT, hurting ...",https://i.ytimg.com/vi/iyGQLRzsUrQ/hqdefault.jpg,41830,1297,544,0,PT25M15S,rectangular,137980.90000000005,False
101,UCawZsQWqfGSbCI5yjkdVkTA,ZtEbfoKxO2I,I Built a &quot;Tech Support GPT&quot; Bot So My Family STOPS ASKING ME!,2023-12-27,I built a Tech Support GPT using ChatGPT and Botpress and then made it into a Telegram bot to help answer my family's tech ...,https://i.ytimg.com/vi/ZtEbfoKxO2I/hqdefault.jpg,15352,743,65,0,PT10M12S,rectangular,137980.90000000005,False
102,UCawZsQWqfGSbCI5yjkdVkTA,ZV6Sz42l0hY,LLMs Will Make Programming Useless In 10 Years,2023-12-22,Let's explore how AI is going to completely change programming and software to the point where we won't need programmers ...,https://i.ytimg.com/vi/ZV6Sz42l0hY/hqdefault.jpg,89262,4361,1457,0,PT24M55S,rectangular,137980.90000000005,False
103,UCawZsQWqfGSbCI5yjkdVkTA,iwLe6UWyaS4,GPT Pilot ✈️ Build Full Stack Apps with a SINGLE PROMPT (Made for Devs),2023-12-21,"GPT Pilot allows you to create full-stack applications easily, pairing with AI. GPT Pilot is meant for engineers or engineering teams ...",https://i.ytimg.com/vi/iwLe6UWyaS4/hqdefault.jpg,78676,3075,390,0,PT17M9S,rectangular,137980.90000000005,False
104,UCawZsQWqfGSbCI5yjkdVkTA,i_C4WPqXKSA,Check out @ServiceNow’s AI feature for developers. #ServiceNowPartner,2023-12-20,,https://i.ytimg.com/vi/i_C4WPqXKSA/hqdefault.jpg,4065,99,5,0,PT30S,rectangular,137980.90000000005,False
105,UCawZsQWqfGSbCI5yjkdVkTA,9rSCom7uysc,See what you can do with @ServiceNow’s Generative AI. #ServiceNowPartner,2023-12-19,,https://i.ytimg.com/vi/9rSCom7uysc/hqdefault.jpg,3693,75,5,0,PT15S,rectangular,137980.90000000005,False
106,UCawZsQWqfGSbCI5yjkdVkTA,q2KpPUOsBCs,Fully Uncensored MIXTRAL Is Here 🚨 Use With EXTREME Caution,2023-12-19,Let's review Dolphin 2.5 Mixtral 8x7b Uncensored. All censorship has been removed from this LLM and it's based on the Mixtral ...,https://i.ytimg.com/vi/q2KpPUOsBCs/hqdefault.jpg,50990,1774,324,0,PT11M53S,rectangular,137980.90000000005,False
107,UCawZsQWqfGSbCI5yjkdVkTA,S2aQpSflywA,Mistral Medium - Nearly GPT4 Quality at 1/10th the Cost (Beats Mixtral 8x7b),2023-12-15,"Re-upload; the first one was cut off before the ending. I got access to Mistral Medium, Mistral's prototype model that is available ...",https://i.ytimg.com/vi/S2aQpSflywA/hqdefault.jpg,59724,1596,220,0,PT14M4S,rectangular,137980.90000000005,False
108,UCawZsQWqfGSbCI5yjkdVkTA,dxH1GFCfdF0,LLM Contamination 🪲 How LLaMA 13b &quot;BEAT&quot; GPT4,2023-12-13,Let's explore LLM contamination and how we can make a LLaMA 13b model perform better than GPT4 against the most common ...,https://i.ytimg.com/vi/dxH1GFCfdF0/hqdefault.jpg,29847,975,97,0,PT19M37S,rectangular,137980.90000000005,False
109,UC8wZnXYK_CGKlBcZp-GxYPA,y6TAIXHkO-A,ChatGPT Getting Worse: What You Can Do About It,2024-01-03,"In this video, we discuss why ChatGPT seems to be getting worse over time and also what you can do about it. Paper: ...",https://i.ytimg.com/vi/y6TAIXHkO-A/hqdefault.jpg,5030,298,47,0,PT9M,rectangular,137980.90000000005,False
110,UC8wZnXYK_CGKlBcZp-GxYPA,pVGujarYk9w,Garbage Collection in Python: Speed Up Your Code,2024-01-01,"Today we will learn about garbage collection in Python. How it is done and what we can do manually, in order to speed up our ...",https://i.ytimg.com/vi/pVGujarYk9w/hqdefault.jpg,6249,387,18,0,PT16M41S,rectangular,137980.90000000005,False
111,UC8wZnXYK_CGKlBcZp-GxYPA,xouh_K4WCNU,GUI Applications For All Platforms with Flet in Python,2023-12-30,"In this video, we learn how to build platform-independent and device-independent graphical user interface (GUI) applications, ...",https://i.ytimg.com/vi/xouh_K4WCNU/hqdefault.jpg,10739,706,46,0,PT11M8S,rectangular,137980.90000000005,False
112,UC8wZnXYK_CGKlBcZp-GxYPA,OZOOLe2imFo,Matplotlib Full Python Course - Data Science Fundamentals,2023-07-01,In this video we do a complete Matplotlib crash course in Python. FormulaStudio: https://www.formulastudio.xyz/ ...,https://i.ytimg.com/vi/OZOOLe2imFo/hqdefault.jpg,54883,1854,52,0,PT1H2M41S,rectangular,137980.90000000005,False
113,UC8wZnXYK_CGKlBcZp-GxYPA,iNj2_AcK2zc,"Everyone Loves Rust, Nobody Likes MATLAB - Stackoverflow Survey 2023",2023-06-29,"Today we learn about Python wheel files, which are the packaging format for Python applications and modules. Survey Results: ...",https://i.ytimg.com/vi/iNj2_AcK2zc/hqdefault.jpg,2891,121,13,0,PT28M34S,rectangular,137980.90000000005,False
114,UC8wZnXYK_CGKlBcZp-GxYPA,qNISzZoqpI0,GPT Function Calling: Absolute Game Changer,2023-06-27,"Today we learn about Python wheel files, which are the packaging format for Python applications and modules.",https://i.ytimg.com/vi/qNISzZoqpI0/hqdefault.jpg,10800,395,23,0,PT24M16S,rectangular,137980.90000000005,False
115,UC8wZnXYK_CGKlBcZp-GxYPA,5w5iUbTlpMQ,K-Means Clustering From Scratch in Python (Mathematical),2023-06-25,In this video we implement K-Means clustering from scratch. We look at the theory and the mathematics behind it and then we use ...,https://i.ytimg.com/vi/5w5iUbTlpMQ/hqdefault.jpg,16556,456,12,0,PT33M10S,rectangular,137980.90000000005,False
116,UC8wZnXYK_CGKlBcZp-GxYPA,YcSTKEHS9Es,OpenAI Embeddings For Recommendations Systems,2023-06-23,In this video we learn how to use OpenAI's text embedding API for search and recommendations.,https://i.ytimg.com/vi/YcSTKEHS9Es/hqdefault.jpg,6865,197,10,0,PT20M55S,rectangular,137980.90000000005,False
117,UC8wZnXYK_CGKlBcZp-GxYPA,mXBGXU0zJnw,Pseudo-Random Number Generator From Scratch in Python,2023-06-21,Today we learn how to generate pseudo-random numbers from scratch in Python using a Linear Congruential Generator (LCG).,https://i.ytimg.com/vi/mXBGXU0zJnw/hqdefault.jpg,4570,170,14,0,PT15M46S,rectangular,137980.90000000005,False
118,UC8wZnXYK_CGKlBcZp-GxYPA,X-Y91ddBqaQ,Image Segmentation with K-Means Clustering in Python,2023-06-19,Today we learn how to segment images in Python using K-Means clustering.,https://i.ytimg.com/vi/X-Y91ddBqaQ/hqdefault.jpg,12525,398,11,0,PT17M23S,rectangular,137980.90000000005,False
119,UCDq7SjbgRKty5TgGafW8Clg,Zo3CTapKJ4I,Run Mixtral 8x7B MoE in Google Colab,2024-01-03,"Run the mighty Mixtral 8x7B MoE on Free Google Colab. Mixtral is huge 45B parameters model but with offloading, you can run it ...",https://i.ytimg.com/vi/Zo3CTapKJ4I/hqdefault.jpg,2650,143,22,0,PT9M22S,rectangular,137980.90000000005,False
120,UCDq7SjbgRKty5TgGafW8Clg,QLPnulX7nIk,2023 Recap: The Year of Open LLMs,2023-12-31,"2023 was an amazing year for Large Language Model. Open LLMs made great advancements. In this video, we will look at a ...",https://i.ytimg.com/vi/QLPnulX7nIk/hqdefault.jpg,2821,127,15,0,PT16M13S,rectangular,137980.90000000005,False
121,UCDq7SjbgRKty5TgGafW8Clg,gv7_FVAD3LM,SOLAR-10.7B: Merging Models is The Next Big Thing | Beats Mixtral MoE,2023-12-29,In this video we will take a look at the new leader on the Open LLM Leaderboard. This new SOLAR architecture merges models ...,https://i.ytimg.com/vi/gv7_FVAD3LM/hqdefault.jpg,8616,310,40,0,PT15M5S,rectangular,137980.90000000005,False
122,UCDq7SjbgRKty5TgGafW8Clg,RzSDdosu_y8,Fine-tune Mixtral 8x7B (MoE) on Custom Data - Step by Step Guide,2023-12-22,"In this tutorial, we will walk through a step by step tutorial on how to fine tune Mixtral MoE from Mistral AI on your own dataset.",https://i.ytimg.com/vi/RzSDdosu_y8/hqdefault.jpg,8919,384,39,0,PT19M20S,rectangular,137980.90000000005,False
123,UCDq7SjbgRKty5TgGafW8Clg,wFMco_h_Sy0,"Mixtral MoE on Apple Silicon is Here, thanks to MLX",2023-12-21,Can you run Mixtral MoE from Mistral AI on Apple Silicon with MlX? Let's find out.,https://i.ytimg.com/vi/wFMco_h_Sy0/hqdefault.jpg,6885,234,73,0,PT9M17S,rectangular,137980.90000000005,False
124,UCDq7SjbgRKty5TgGafW8Clg,7h8ZHSkAkas,"GEMINI Pro with LangChain | Chat, MultiModal and Chat with your Documents",2023-12-19,"Learn how to use the newly released Gemini Pro API with LangChain for building chatbots, multimodal applications and RAG ...",https://i.ytimg.com/vi/7h8ZHSkAkas/hqdefault.jpg,8920,307,39,0,PT17M31S,rectangular,137980.90000000005,False
125,UCDq7SjbgRKty5TgGafW8Clg,SGkaWMDKM9g,Mixtral is Now 100% Uncensored  😈 | Introducing Dolphin 2.5- Mixtral 🐬,2023-12-17,Uncensored Mixtral is here and it's powered by the Dolphin dataset. Mixtral is the most powerful open source LLM. LINKS: Colab: ...,https://i.ytimg.com/vi/SGkaWMDKM9g/hqdefault.jpg,25676,813,104,0,PT13M11S,rectangular,137980.90000000005,False
126,UCDq7SjbgRKty5TgGafW8Clg,bGxJAjtJOXY,Mistral MoE - Better than ChatGPT?,2023-12-12,"In this video, we will look at the official release of Mistral MoE model from MistralAI. It's one of the Best Open Weight model out ...",https://i.ytimg.com/vi/bGxJAjtJOXY/hqdefault.jpg,9573,356,47,0,PT21M19S,rectangular,137980.90000000005,False
127,UCDq7SjbgRKty5TgGafW8Clg,lCZRwrRvrWg,Mistral: Easiest Way to Fine-Tune on Custom Data,2023-12-11,"This video is sponsored by Gradient.ai, check them out here: https://gradient.1stcollab.com/engineerprompt In this video, we will ...",https://i.ytimg.com/vi/lCZRwrRvrWg/hqdefault.jpg,11783,434,43,0,PT22M5S,rectangular,137980.90000000005,False
128,UCDq7SjbgRKty5TgGafW8Clg,haYuF0npLOI,"Mistral MoE: Benchmarks, Instruct fine-tuned version, 4GB vRAM and Free Access on PerplexityAI",2023-12-10,"Mistral MoE is not stopping, in the last 24 hours, there have been some amazing updates including new benchmark results ...",https://i.ytimg.com/vi/haYuF0npLOI/hqdefault.jpg,5852,214,11,0,PT12M31S,rectangular,137980.90000000005,False
129,UC68KSmHePPePCjW4v57VPQg,MwgWnuSlybY,Learn ANYTHING quickly (using the latest science) with this life changing book,2023-12-31,Visit https://brilliant.org/PythonProgrammer/ to get started for free and get 20% off your annual subscription. This is an excellent ...,https://i.ytimg.com/vi/MwgWnuSlybY/hqdefault.jpg,103275,4759,73,0,PT8M24S,rectangular,137980.90000000005,False
130,UC68KSmHePPePCjW4v57VPQg,wrNZuPdVW2w,Learn ANY programming language FAST with AI. Roadmap for 2024,2023-12-24,Visit https://brilliant.org/PythonProgrammer/ to get started for free and get 20% off your annual subscription. AI can be an excellent ...,https://i.ytimg.com/vi/wrNZuPdVW2w/hqdefault.jpg,14574,870,35,0,PT5M20S,rectangular,137980.90000000005,False
131,UC68KSmHePPePCjW4v57VPQg,TDYa2pPMx0k,You&#39;re Not Stupid: A Science Based System to Learn Anything,2023-10-31,Visit https://brilliant.org/PythonProgrammer/ to get started for free and get 20% off your annual subscription. Thanks to Brilliant for ...,https://i.ytimg.com/vi/TDYa2pPMx0k/hqdefault.jpg,500282,33906,410,0,PT10M40S,rectangular,137980.90000000005,True
132,UC68KSmHePPePCjW4v57VPQg,QXIa0NAycGo,You&#39;re not stupid: How to learn difficult things with Obsidian,2023-09-29,Visit https://brilliant.org/PythonProgrammer/ to get started for free and get 20% off your annual subscription. Thanks to Brilliant for ...,https://i.ytimg.com/vi/QXIa0NAycGo/hqdefault.jpg,163258,5644,165,0,PT6M16S,rectangular,137980.90000000005,True
133,UC68KSmHePPePCjW4v57VPQg,QJYvbuN8n0w,Learn Linux FAST in 2024 with these GREAT resources,2023-09-19,https://gilesm.me/gpt_course become an expert ChatGPT prompt writer with this course (affiliate link) It's worth the effort learning ...,https://i.ytimg.com/vi/QJYvbuN8n0w/hqdefault.jpg,15597,554,27,0,PT6M29S,rectangular,137980.90000000005,False
134,UC68KSmHePPePCjW4v57VPQg,KtWg0UjQQOc,7 BEST Data Science Podcasts for 2024,2023-08-31,Visit https://brilliant.org/PythonProgrammer/ to get started for free and get 20% off your annual subscription. Thanks to Brilliant for ...,https://i.ytimg.com/vi/KtWg0UjQQOc/hqdefault.jpg,17342,884,14,0,PT4M46S,rectangular,137980.90000000005,False
135,UC68KSmHePPePCjW4v57VPQg,yNYflGw6kJI,Stanford&#39;s FREE data science book and course are the best yet,2023-07-31,Visit https://brilliant.org/PythonProgrammer/ to get started for free and get 20% off your annual subscription. Thanks to Brilliant for ...,https://i.ytimg.com/vi/yNYflGw6kJI/hqdefault.jpg,451564,17898,258,0,PT4M52S,rectangular,137980.90000000005,True
136,UC68KSmHePPePCjW4v57VPQg,6eIaXUf71QE,Learn to trade stocks with python for free #ai #coding #python,2023-07-16,Here are the links https://www.freecodecamp.org/news/algorithmic-trading-in-python/ https://pyquantnews.com/ ...,https://i.ytimg.com/vi/6eIaXUf71QE/hqdefault.jpg,12785,1078,9,0,PT33S,rectangular,137980.90000000005,False
137,UC68KSmHePPePCjW4v57VPQg,FuAWMm_FOWs,"Let&#39;s Play Twitter vs Threads, can you tell the difference! Lol",2023-07-08,The two platforms look so similar! Learn Data Science (affiliate Data Quest - https://bit.ly/3yClqbZ Learn Python with Giles ...,https://i.ytimg.com/vi/FuAWMm_FOWs/hqdefault.jpg,2606,36,7,0,PT19S,rectangular,137980.90000000005,False
138,UC68KSmHePPePCjW4v57VPQg,Egg_5752XRs,5 Courses to master ChatGPT &amp; Prompt engineering (100x your productivity),2023-06-30,Visit https://brilliant.org/PythonProgrammer/ to get started for free and get 20% off your annual subscription. Thanks to Brilliant for ...,https://i.ytimg.com/vi/Egg_5752XRs/hqdefault.jpg,174855,1786,24,0,PT5M12S,rectangular,137980.90000000005,True
139,UCNszHNG0PlhWJdtNqFvwMWw,IhEofeKXm7o,Personalizing LLMs: Step-by-Step with LangChain,2023-12-14,Build a LangChain LLM pipeline for Ecommerce. A step-by-step tutorial with real Shopify data for beginners. Code used in the ...,https://i.ytimg.com/vi/IhEofeKXm7o/hqdefault.jpg,2034,75,5,0,PT20M4S,rectangular,137980.90000000005,False
140,UCNszHNG0PlhWJdtNqFvwMWw,rOfg-nbkk8A,Personalization vs Segmentation: AI/ML Blueprint for Optimizing ROI,2023-12-07,This video will dive into the differences between segmentation and personalization. I will outline a strategy for scaling ecommerce ...,https://i.ytimg.com/vi/rOfg-nbkk8A/hqdefault.jpg,506,36,5,0,PT6M59S,rectangular,137980.90000000005,False
141,UCNszHNG0PlhWJdtNqFvwMWw,b4MkZTgMFdg,Klaviyo Meets LangChain: Feeding LLMs Customer Event Data,2023-12-04,This video is a quickstart tutorial for marketers & LLM developers interested in scaling and automating email marketing strategies ...,https://i.ytimg.com/vi/b4MkZTgMFdg/hqdefault.jpg,564,22,3,0,PT13M10S,rectangular,137980.90000000005,False
142,UCNszHNG0PlhWJdtNqFvwMWw,_y_ITm4Hidc,LLM Powered Email Marketing With LangChain &amp; Klaviyo,2023-11-29,"In this video, we are going to start exploring ways you can leverage AI and machine learning to personalize your email marketing ...",https://i.ytimg.com/vi/_y_ITm4Hidc/hqdefault.jpg,1055,67,4,0,PT4M58S,rectangular,137980.90000000005,False
143,UCNszHNG0PlhWJdtNqFvwMWw,Zudgske0F_s,Chatting with 44K Fashion Products: LangChain Opportunities and Pitfalls,2023-09-08,"In this video, I'm going to uncover some LangChain pitfalls and opportunities by building a fashion e-commerce chatbot from ...",https://i.ytimg.com/vi/Zudgske0F_s/hqdefault.jpg,3586,184,19,0,PT9M5S,rectangular,137980.90000000005,False
144,UCNszHNG0PlhWJdtNqFvwMWw,cSHUwn6uVpU,Build an Image Search Engine Using Hugging Face Libraries,2023-08-30,"In this video, we're going to build a small Python image search application utilizing a public e-commerce product dataset.",https://i.ytimg.com/vi/cSHUwn6uVpU/hqdefault.jpg,1843,93,3,0,PT5M56S,rectangular,137980.90000000005,False
145,UCNszHNG0PlhWJdtNqFvwMWw,ZqyB50uD4kA,Language Modeling with Redis (and LangChain): From Zero to Hero,2023-08-28,"In this video, we're going to dive into the vector similarity search capabilities of Redis. I will show you how to create schemas, load ...",https://i.ytimg.com/vi/ZqyB50uD4kA/hqdefault.jpg,2076,75,2,0,PT17M29S,rectangular,137980.90000000005,False
146,UCNszHNG0PlhWJdtNqFvwMWw,MXhfLUoIRno,Beyond Basic LLM Applications: Getting Started With Redis and LangChain,2023-08-28,"In this video, we're going to have a closer look at how you use LangChain with Redis. I'm first going to make a case for why you ...",https://i.ytimg.com/vi/MXhfLUoIRno/hqdefault.jpg,2024,89,4,0,PT8M3S,rectangular,137980.90000000005,False
147,UCNszHNG0PlhWJdtNqFvwMWw,I-beHln9Gus,"Cold Email Automation with LangChain, Lemlist &amp; Apify",2023-06-01,"In this video, I'm going to show you how you use the language modeling framework Langchain to feed personalized lines, ...",https://i.ytimg.com/vi/I-beHln9Gus/hqdefault.jpg,4610,169,14,0,PT5M54S,rectangular,137980.90000000005,False
148,UCNszHNG0PlhWJdtNqFvwMWw,Xi9Ui-9qcPw,LangChain Agents: Simply Explained!,2023-05-26,"In this video, we're going to have a closer look at LangChain Agents and understand what this concept is all about. We will dive ...",https://i.ytimg.com/vi/Xi9Ui-9qcPw/hqdefault.jpg,36400,866,16,0,PT9M35S,rectangular,137980.90000000005,False
149,UC55ODQSvARtgSyc8ThfiepQ,igXffFo0fIA,"2024 Predictions - Models, Companies, Techniques",2024-01-04,Some predictions of where LLMs and AI are going in 2024. Rick Beato - Björn Ulvaeus Interview ...,https://i.ytimg.com/vi/igXffFo0fIA/hqdefault.jpg,298,29,12,0,PT20M36S,rectangular,137980.90000000005,False
